league,season,game,team,player,is_home,position,formation_place,sub_in,sub_out,appearances,fouls_committed,fouls_suffered,own_goals,red_cards,sub_ins,yellow_cards,goals_conceded,saves,shots_faced,goal_assists,shots_on_target,total_goals,total_shots,offsides
GER-Bundesliga,2425,2024-08-31 VfL Bochum-Borussia Mönchengladbach,Borussia Mönchengladbach,Jonas Omlin,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-08-31 VfL Bochum-Borussia Mönchengladbach,VfL Bochum,Patrick Drewes,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-08-31 Werder Bremen-Borussia Dortmund,Borussia Dortmund,Gregor Kobel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-08-31 Werder Bremen-Borussia Dortmund,Werder Bremen,Michael Zetterer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-01 1. FC Heidenheim 1846-FC Augsburg,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-01 1. FC Heidenheim 1846-FC Augsburg,FC Augsburg,Nediljko Labrovic,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-01 Bayern Munich-SC Freiburg,Bayern Munich,Manuel Neuer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-01 Bayern Munich-SC Freiburg,SC Freiburg,Florian Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-13 Borussia Dortmund-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-13 Borussia Dortmund-1. FC Heidenheim 1846,Borussia Dortmund,Gregor Kobel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 Borussia Mönchengladbach-VfB Stuttgart,Borussia Mönchengladbach,Jonas Omlin,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 Borussia Mönchengladbach-VfB Stuttgart,VfB Stuttgart,Alexander Nübel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 Holstein Kiel-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 Holstein Kiel-Bayern Munich,Holstein Kiel,Timon Weiner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,18.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 RB Leipzig-1. FC Union Berlin,1. FC Union Berlin,Frederik Ronnow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 RB Leipzig-1. FC Union Berlin,RB Leipzig,Péter Gulácsi,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 SC Freiburg-VfL Bochum,SC Freiburg,Noah Atubolu,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 SC Freiburg-VfL Bochum,VfL Bochum,Patrick Drewes,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 TSG Hoffenheim-Bayer Leverkusen,Bayer Leverkusen,Lukas Hradecky,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 TSG Hoffenheim-Bayer Leverkusen,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,16.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 VfL Wolfsburg-Eintracht Frankfurt,Eintracht Frankfurt,Kevin Trapp,False,Goalkeeper,1,start,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-14 VfL Wolfsburg-Eintracht Frankfurt,VfL Wolfsburg,Kamil Grabara,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-15 FC Augsburg-St. Pauli,FC Augsburg,Nediljko Labrovic,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-15 FC Augsburg-St. Pauli,St. Pauli,Nikola Vasilj,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,15.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-15 Mainz-Werder Bremen,Mainz,Robin Zentner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-15 Mainz-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-20 FC Augsburg-Mainz,FC Augsburg,Nediljko Labrovic,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-20 FC Augsburg-Mainz,Mainz,Robin Zentner,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,26.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-21 1. FC Heidenheim 1846-SC Freiburg,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-21 1. FC Heidenheim 1846-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-21 1. FC Union Berlin-TSG Hoffenheim,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-21 1. FC Union Berlin-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-21 Eintracht Frankfurt-Borussia Mönchengladbach,Borussia Mönchengladbach,Moritz Nicolas,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-21 Eintracht Frankfurt-Borussia Mönchengladbach,Eintracht Frankfurt,Kauã Santos,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-21 VfL Bochum-Holstein Kiel,Holstein Kiel,Timon Weiner,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-21 VfL Bochum-Holstein Kiel,VfL Bochum,Patrick Drewes,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-21 Werder Bremen-Bayern Munich,Bayern Munich,Sven Ulreich,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-21 Werder Bremen-Bayern Munich,Werder Bremen,Michael Zetterer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,20.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-22 Bayer Leverkusen-VfL Wolfsburg,Bayer Leverkusen,Lukas Hradecky,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-22 Bayer Leverkusen-VfL Wolfsburg,VfL Wolfsburg,Kamil Grabara,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,16.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-22 St. Pauli-RB Leipzig,RB Leipzig,Péter Gulácsi,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-22 St. Pauli-RB Leipzig,St. Pauli,Nikola Vasilj,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-22 VfB Stuttgart-Borussia Dortmund,Borussia Dortmund,Gregor Kobel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-22 VfB Stuttgart-Borussia Dortmund,VfB Stuttgart,Alexander Nübel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-27 Borussia Dortmund-VfL Bochum,Borussia Dortmund,Gregor Kobel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-27 Borussia Dortmund-VfL Bochum,VfL Bochum,Patrick Drewes,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,19.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 Bayern Munich-Bayer Leverkusen,Bayer Leverkusen,Lukas Hradecky,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 Bayern Munich-Bayer Leverkusen,Bayern Munich,Manuel Neuer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 Borussia Mönchengladbach-1. FC Union Berlin,1. FC Union Berlin,Frederik Ronnow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 Borussia Mönchengladbach-1. FC Union Berlin,Borussia Mönchengladbach,Moritz Nicolas,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 Mainz-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 Mainz-1. FC Heidenheim 1846,Mainz,Robin Zentner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 RB Leipzig-FC Augsburg,FC Augsburg,Nediljko Labrovic,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,13.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 RB Leipzig-FC Augsburg,RB Leipzig,Péter Gulácsi,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 SC Freiburg-St. Pauli,SC Freiburg,Noah Atubolu,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 SC Freiburg-St. Pauli,St. Pauli,Nikola Vasilj,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 VfL Wolfsburg-VfB Stuttgart,VfB Stuttgart,Alexander Nübel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-28 VfL Wolfsburg-VfB Stuttgart,VfL Wolfsburg,Kamil Grabara,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-29 Holstein Kiel-Eintracht Frankfurt,Eintracht Frankfurt,Kauã Santos,False,Goalkeeper,1,start,end,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-29 Holstein Kiel-Eintracht Frankfurt,Holstein Kiel,Timon Weiner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,15.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-29 TSG Hoffenheim-Werder Bremen,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,18.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-09-29 TSG Hoffenheim-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-04 FC Augsburg-Borussia Mönchengladbach,Borussia Mönchengladbach,Moritz Nicolas,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-04 FC Augsburg-Borussia Mönchengladbach,FC Augsburg,Nediljko Labrovic,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-05 1. FC Union Berlin-Borussia Dortmund,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-05 1. FC Union Berlin-Borussia Dortmund,Borussia Dortmund,Gregor Kobel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-05 Bayer Leverkusen-Holstein Kiel,Bayer Leverkusen,Lukas Hradecky,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-05 Bayer Leverkusen-Holstein Kiel,Holstein Kiel,Timon Weiner,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,21.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-05 St. Pauli-Mainz,Mainz,Robin Zentner,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-05 St. Pauli-Mainz,St. Pauli,Nikola Vasilj,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-05 VfL Bochum-VfL Wolfsburg,VfL Bochum,Patrick Drewes,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-05 VfL Bochum-VfL Wolfsburg,VfL Wolfsburg,Kamil Grabara,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,16.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-05 Werder Bremen-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-05 Werder Bremen-SC Freiburg,Werder Bremen,Michael Zetterer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-06 1. FC Heidenheim 1846-RB Leipzig,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-06 1. FC Heidenheim 1846-RB Leipzig,RB Leipzig,Péter Gulácsi,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,2425,2024-10-06 Eintracht Frankfurt-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,
