league,season,game,team,player,is_home,position,formation_place,sub_in,sub_out,appearances,fouls_committed,fouls_suffered,own_goals,red_cards,sub_ins,yellow_cards,goals_conceded,saves,shots_faced,goal_assists,shots_on_target,total_goals,total_shots,offsides
GER-Bundesliga,1617,2016-08-28 TSG Hoffenheim-RB Leipzig,RB Leipzig,Péter Gulácsi,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-08-28 TSG Hoffenheim-RB Leipzig,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-09 Schalke 04-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-09 Schalke 04-Bayern Munich,Schalke 04,Ralf Fährmann,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 Bayer Leverkusen-Hamburg SV,Bayer Leverkusen,Bernd Leno,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 Bayer Leverkusen-Hamburg SV,Hamburg SV,René Adler,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 FC Ingolstadt 04-Hertha Berlin,FC Ingolstadt 04,Ørjan Nyland,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 FC Ingolstadt 04-Hertha Berlin,Hertha Berlin,Rune Jarstein,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 RB Leipzig-Borussia Dortmund,Borussia Dortmund,Roman Bürki,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 RB Leipzig-Borussia Dortmund,RB Leipzig,Péter Gulácsi,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 SC Freiburg-Borussia Mönchengladbach,Borussia Mönchengladbach,Yann Sommer,False,Goalkeeper,,start,end,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 SC Freiburg-Borussia Mönchengladbach,SC Freiburg,Alexander Schwolow,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 SV Darmstadt 98-Eintracht Frankfurt,Eintracht Frankfurt,Lukas Hradecky,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 SV Darmstadt 98-Eintracht Frankfurt,SV Darmstadt 98,Michael Esser,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 VfL Wolfsburg-FC Cologne,FC Cologne,Sven Müller,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-10 VfL Wolfsburg-FC Cologne,VfL Wolfsburg,Koen Casteels,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-11 Mainz-TSG Hoffenheim,Mainz,Jonas Lössl,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-11 Mainz-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-11 Werder Bremen-FC Augsburg,FC Augsburg,Marwin Hitz,False,Goalkeeper,,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-11 Werder Bremen-FC Augsburg,Werder Bremen,Felix Wiedwald,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-16 FC Cologne-SC Freiburg,FC Cologne,Timo Horn,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-16 FC Cologne-SC Freiburg,SC Freiburg,Alexander Schwolow,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 Bayern Munich-FC Ingolstadt 04,Bayern Munich,Manuel Neuer,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 Bayern Munich-FC Ingolstadt 04,FC Ingolstadt 04,Ørjan Nyland,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 Borussia Dortmund-SV Darmstadt 98,Borussia Dortmund,Roman Bürki,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 Borussia Dortmund-SV Darmstadt 98,SV Darmstadt 98,Michael Esser,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 Borussia Mönchengladbach-Werder Bremen,Borussia Mönchengladbach,Yann Sommer,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 Borussia Mönchengladbach-Werder Bremen,Werder Bremen,Jaroslav Drobný,False,Goalkeeper,,start,end,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 Eintracht Frankfurt-Bayer Leverkusen,Bayer Leverkusen,Bernd Leno,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 Eintracht Frankfurt-Bayer Leverkusen,Eintracht Frankfurt,Lukas Hradecky,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 Hamburg SV-RB Leipzig,Hamburg SV,René Adler,True,Goalkeeper,,start,end,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 Hamburg SV-RB Leipzig,RB Leipzig,Péter Gulácsi,False,Goalkeeper,,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 TSG Hoffenheim-VfL Wolfsburg,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-17 TSG Hoffenheim-VfL Wolfsburg,VfL Wolfsburg,Koen Casteels,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-18 FC Augsburg-Mainz,FC Augsburg,Marwin Hitz,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-18 FC Augsburg-Mainz,Mainz,Jonas Lössl,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-18 Hertha Berlin-Schalke 04,Hertha Berlin,Rune Jarstein,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-18 Hertha Berlin-Schalke 04,Schalke 04,Ralf Fährmann,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-20 FC Ingolstadt 04-Eintracht Frankfurt,Eintracht Frankfurt,Lukas Hradecky,False,Goalkeeper,,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-20 FC Ingolstadt 04-Eintracht Frankfurt,FC Ingolstadt 04,Ørjan Nyland,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-20 SC Freiburg-Hamburg SV,Hamburg SV,René Adler,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-20 SC Freiburg-Hamburg SV,SC Freiburg,Alexander Schwolow,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-20 SV Darmstadt 98-TSG Hoffenheim,SV Darmstadt 98,Michael Esser,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-20 SV Darmstadt 98-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-20 VfL Wolfsburg-Borussia Dortmund,Borussia Dortmund,Roman Bürki,False,Goalkeeper,,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-20 VfL Wolfsburg-Borussia Dortmund,VfL Wolfsburg,Koen Casteels,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-21 Bayer Leverkusen-FC Augsburg,Bayer Leverkusen,Bernd Leno,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-21 Bayer Leverkusen-FC Augsburg,FC Augsburg,Marwin Hitz,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-21 Bayern Munich-Hertha Berlin,Bayern Munich,Manuel Neuer,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-21 Bayern Munich-Hertha Berlin,Hertha Berlin,Rune Jarstein,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-21 RB Leipzig-Borussia Mönchengladbach,Borussia Mönchengladbach,Yann Sommer,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-21 RB Leipzig-Borussia Mönchengladbach,RB Leipzig,Péter Gulácsi,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-21 Schalke 04-FC Cologne,FC Cologne,Timo Horn,False,Goalkeeper,,start,end,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-21 Schalke 04-FC Cologne,Schalke 04,Ralf Fährmann,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-21 Werder Bremen-Mainz,Mainz,Jonas Lössl,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-21 Werder Bremen-Mainz,Werder Bremen,Jaroslav Drobný,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-23 Borussia Dortmund-SC Freiburg,Borussia Dortmund,Roman Bürki,True,Goalkeeper,,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-23 Borussia Dortmund-SC Freiburg,SC Freiburg,Alexander Schwolow,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 Borussia Mönchengladbach-FC Ingolstadt 04,Borussia Mönchengladbach,Yann Sommer,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 Borussia Mönchengladbach-FC Ingolstadt 04,FC Ingolstadt 04,Ørjan Nyland,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 Eintracht Frankfurt-Hertha Berlin,Eintracht Frankfurt,Lukas Hradecky,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 Eintracht Frankfurt-Hertha Berlin,Hertha Berlin,Rune Jarstein,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 FC Augsburg-SV Darmstadt 98,FC Augsburg,Marwin Hitz,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 FC Augsburg-SV Darmstadt 98,SV Darmstadt 98,Michael Esser,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 Hamburg SV-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 Hamburg SV-Bayern Munich,Hamburg SV,René Adler,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 Mainz-Bayer Leverkusen,Bayer Leverkusen,Bernd Leno,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 Mainz-Bayer Leverkusen,Mainz,Jonas Lössl,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 Werder Bremen-VfL Wolfsburg,VfL Wolfsburg,Koen Casteels,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-24 Werder Bremen-VfL Wolfsburg,Werder Bremen,Jaroslav Drobný,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-25 FC Cologne-RB Leipzig,FC Cologne,Timo Horn,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-25 FC Cologne-RB Leipzig,RB Leipzig,Péter Gulácsi,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-25 TSG Hoffenheim-Schalke 04,Schalke 04,Ralf Fährmann,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-25 TSG Hoffenheim-Schalke 04,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-30 RB Leipzig-FC Augsburg,FC Augsburg,Marwin Hitz,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-09-30 RB Leipzig-FC Augsburg,RB Leipzig,Péter Gulácsi,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 Bayer Leverkusen-Borussia Dortmund,Bayer Leverkusen,Bernd Leno,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 Bayer Leverkusen-Borussia Dortmund,Borussia Dortmund,Roman Bürki,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 Bayern Munich-FC Cologne,Bayern Munich,Manuel Neuer,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 Bayern Munich-FC Cologne,FC Cologne,Timo Horn,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 FC Ingolstadt 04-TSG Hoffenheim,FC Ingolstadt 04,Ørjan Nyland,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 FC Ingolstadt 04-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 Hertha Berlin-Hamburg SV,Hamburg SV,René Adler,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 Hertha Berlin-Hamburg SV,Hertha Berlin,Rune Jarstein,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 SC Freiburg-Eintracht Frankfurt,Eintracht Frankfurt,Lukas Hradecky,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 SC Freiburg-Eintracht Frankfurt,SC Freiburg,Alexander Schwolow,True,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 SV Darmstadt 98-Werder Bremen,SV Darmstadt 98,Michael Esser,True,Goalkeeper,,start,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-01 SV Darmstadt 98-Werder Bremen,Werder Bremen,Jaroslav Drobný,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-02 Schalke 04-Borussia Mönchengladbach,Borussia Mönchengladbach,Yann Sommer,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-02 Schalke 04-Borussia Mönchengladbach,Schalke 04,Ralf Fährmann,True,Goalkeeper,,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
GER-Bundesliga,1617,2016-10-02 VfL Wolfsburg-Mainz,Mainz,Jonas Lössl,False,Goalkeeper,,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
